dataset,subject,outcome,stage,model,grid,policy,comparator,config_id,full_config_id,budget_fraction,restricted_precision,full_precision,precision_difference,restricted_recall,full_recall,recall_difference,true_alert_difference,false_alert_difference,alert_intersection,alert_union,alert_jaccard_vs_full,retained_full_alert_fraction
uci320,mathematics,fail_g3_lt_10,period1,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period1__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period1__full__logistic,0.05,0.9523809523809523,1.0,-0.04761904761904767,0.15384615384615385,0.16153846153846155,-0.007692307692307693,-1,1,20,22,0.9090909090909091,0.9523809523809523
uci320,mathematics,fail_g3_lt_10,period1,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period1__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period1__full__logistic,0.1,0.925,0.925,0.0,0.2846153846153846,0.2846153846153846,0.0,0,0,38,42,0.9047619047619048,0.95
uci320,mathematics,fail_g3_lt_10,period1,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period1__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period1__full__logistic,0.2,0.8375,0.8375,0.0,0.5153846153846153,0.5153846153846153,0.0,0,0,79,81,0.9753086419753086,0.9875
uci320,mathematics,fail_g3_lt_10,period1,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period1__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period1__full__logistic,0.3,0.7394957983193278,0.7394957983193278,0.0,0.676923076923077,0.676923076923077,0.0,0,0,115,123,0.9349593495934959,0.9663865546218487
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,15,27,0.5555555555555556,0.7142857142857143
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.1,0.975,0.975,0.0,0.3,0.3,0.0,0,0,30,50,0.6,0.75
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.2,0.95,0.9625,-0.012500000000000067,0.5846153846153846,0.5923076923076923,-0.007692307692307665,-1,1,69,91,0.7582417582417582,0.8625
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.3,0.8907563025210085,0.8907563025210085,0.0,0.8153846153846154,0.8153846153846154,0.0,0,0,111,127,0.8740157480314961,0.9327731092436975
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.05,0.9523809523809523,1.0,-0.04761904761904767,0.15384615384615385,0.16153846153846155,-0.007692307692307693,-1,1,15,27,0.5555555555555556,0.7142857142857143
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.1,0.95,0.975,-0.025000000000000022,0.2923076923076923,0.3,-0.007692307692307665,-1,1,35,45,0.7777777777777778,0.875
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.2,0.9625,0.9625,0.0,0.5923076923076923,0.5923076923076923,0.0,0,0,70,90,0.7777777777777778,0.875
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.3,0.8823529411764706,0.8907563025210085,-0.008403361344537896,0.8076923076923077,0.8153846153846154,-0.007692307692307665,-1,1,112,126,0.8888888888888888,0.9411764705882353
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,12,30,0.4,0.5714285714285714
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.1,0.975,0.975,0.0,0.3,0.3,0.0,0,0,31,49,0.6326530612244898,0.775
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.2,0.975,0.9625,0.012499999999999956,0.6,0.5923076923076923,0.007692307692307665,1,-1,67,93,0.7204301075268817,0.8375
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.3,0.8739495798319328,0.8907563025210085,-0.01680672268907568,0.8,0.8153846153846154,-0.01538461538461533,-2,2,109,129,0.8449612403100775,0.9159663865546218
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,20,22,0.9090909090909091,0.9523809523809523
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.1,1.0,0.975,0.025000000000000022,0.3076923076923077,0.3,0.0076923076923077205,1,-1,39,41,0.9512195121951219,0.975
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.2,0.95,0.9625,-0.012500000000000067,0.5846153846153846,0.5923076923076923,-0.007692307692307665,-1,1,79,81,0.9753086419753086,0.9875
uci320,mathematics,fail_g3_lt_10,period2,histgb,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__histgb,uci320__mathematics__fail_g3_lt_10__period2__full__histgb,0.3,0.8907563025210085,0.8907563025210085,0.0,0.8153846153846154,0.8153846153846154,0.0,0,0,117,121,0.9669421487603306,0.9831932773109243
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,16,26,0.6153846153846154,0.7619047619047619
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.1,1.0,1.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0,0,33,47,0.7021276595744681,0.825
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.2,0.9375,0.9625,-0.025000000000000022,0.5769230769230769,0.5923076923076923,-0.015384615384615441,-2,2,67,93,0.7204301075268817,0.8375
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_demographic_family,full,uci320__mathematics__fail_g3_lt_10__period2__no_demographic_family__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.3,0.8739495798319328,0.8991596638655462,-0.025210084033613467,0.8,0.823076923076923,-0.023076923076922995,-3,3,108,130,0.8307692307692308,0.907563025210084
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,16,26,0.6153846153846154,0.7619047619047619
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.1,1.0,1.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0,0,35,45,0.7777777777777778,0.875
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.2,0.9625,0.9625,0.0,0.5923076923076923,0.5923076923076923,0.0,0,0,71,89,0.797752808988764,0.8875
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__mathematics__fail_g3_lt_10__period2__no_sensitive_wellbeing__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.3,0.865546218487395,0.8991596638655462,-0.03361344537815125,0.7923076923076923,0.823076923076923,-0.03076923076923077,-4,4,112,126,0.8888888888888888,0.9411764705882353
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,14,28,0.5,0.6666666666666666
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.1,1.0,1.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0,0,31,49,0.6326530612244898,0.775
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.2,0.95,0.9625,-0.012500000000000067,0.5846153846153846,0.5923076923076923,-0.007692307692307665,-1,1,67,93,0.7204301075268817,0.8375
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,school_observable_only,full,uci320__mathematics__fail_g3_lt_10__period2__school_observable_only__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.3,0.8571428571428571,0.8991596638655462,-0.04201680672268915,0.7846153846153846,0.823076923076923,-0.038461538461538436,-5,5,108,130,0.8307692307692308,0.907563025210084
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.05,1.0,1.0,0.0,0.16153846153846155,0.16153846153846155,0.0,0,0,20,22,0.9090909090909091,0.9523809523809523
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.1,1.0,1.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0,0,39,41,0.9512195121951219,0.975
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.2,0.95,0.9625,-0.012500000000000067,0.5846153846153846,0.5923076923076923,-0.007692307692307665,-1,1,78,82,0.9512195121951219,0.975
uci320,mathematics,fail_g3_lt_10,period2,logistic,c13_selected,targeted_no_sex,full,uci320__mathematics__fail_g3_lt_10__period2__targeted_no_sex__logistic,uci320__mathematics__fail_g3_lt_10__period2__full__logistic,0.3,0.8907563025210085,0.8991596638655462,-0.008403361344537785,0.8153846153846154,0.823076923076923,-0.007692307692307665,-1,1,117,121,0.9669421487603306,0.9831932773109243
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.05,0.5,0.35294117647058826,0.14705882352941174,0.17,0.12,0.05000000000000002,5,-5,22,46,0.4782608695652174,0.6470588235294118
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.1,0.4090909090909091,0.4090909090909091,0.0,0.27,0.27,0.0,0,0,46,86,0.5348837209302325,0.696969696969697
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.2,0.3435114503816794,0.33587786259541985,0.007633587786259555,0.45,0.44,0.010000000000000009,1,-1,91,171,0.5321637426900585,0.6946564885496184
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.3,0.30256410256410254,0.28205128205128205,0.020512820512820495,0.59,0.55,0.039999999999999925,4,-4,145,245,0.5918367346938775,0.7435897435897436
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.05,0.4117647058823529,0.35294117647058826,0.05882352941176466,0.14,0.12,0.020000000000000018,2,-2,21,47,0.44680851063829785,0.6176470588235294
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.1,0.3787878787878788,0.4090909090909091,-0.03030303030303033,0.25,0.27,-0.020000000000000018,-2,2,42,90,0.4666666666666667,0.6363636363636364
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.2,0.3282442748091603,0.33587786259541985,-0.007633587786259555,0.43,0.44,-0.010000000000000009,-1,1,100,162,0.6172839506172839,0.7633587786259542
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.3,0.2717948717948718,0.28205128205128205,-0.010256410256410275,0.53,0.55,-0.020000000000000018,-2,2,159,231,0.6883116883116883,0.8153846153846154
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.05,0.4117647058823529,0.35294117647058826,0.05882352941176466,0.14,0.12,0.020000000000000018,2,-2,15,53,0.2830188679245283,0.4411764705882353
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.1,0.4090909090909091,0.4090909090909091,0.0,0.27,0.27,0.0,0,0,37,95,0.3894736842105263,0.5606060606060606
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.2,0.33587786259541985,0.33587786259541985,0.0,0.44,0.44,0.0,0,0,72,190,0.37894736842105264,0.549618320610687
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.3,0.26153846153846155,0.28205128205128205,-0.020512820512820495,0.51,0.55,-0.040000000000000036,-4,4,117,273,0.42857142857142855,0.6
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.05,0.38235294117647056,0.35294117647058826,0.029411764705882304,0.13,0.12,0.010000000000000009,1,-1,28,40,0.7,0.8235294117647058
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.1,0.3787878787878788,0.4090909090909091,-0.03030303030303033,0.25,0.27,-0.020000000000000018,-2,2,56,76,0.7368421052631579,0.8484848484848485
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.2,0.3435114503816794,0.33587786259541985,0.007633587786259555,0.45,0.44,0.010000000000000009,1,-1,108,154,0.7012987012987013,0.8244274809160306
uci320,portuguese,fail_g3_lt_10,baseline,histgb,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__histgb,uci320__portuguese__fail_g3_lt_10__baseline__full__histgb,0.3,0.2717948717948718,0.28205128205128205,-0.010256410256410275,0.53,0.55,-0.020000000000000018,-2,2,171,219,0.7808219178082192,0.8769230769230769
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.05,0.5,0.4411764705882353,0.05882352941176472,0.17,0.15,0.020000000000000018,2,-2,25,43,0.5813953488372093,0.7352941176470589
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.1,0.42424242424242425,0.3484848484848485,0.07575757575757575,0.28,0.23,0.05000000000000002,5,-5,52,80,0.65,0.7878787878787878
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.2,0.32061068702290074,0.26717557251908397,0.05343511450381677,0.42,0.35,0.07,7,-7,100,162,0.6172839506172839,0.7633587786259542
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__baseline__no_demographic_family__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.3,0.28205128205128205,0.2512820512820513,0.03076923076923077,0.55,0.49,0.06000000000000005,6,-6,155,235,0.6595744680851063,0.7948717948717948
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.05,0.4411764705882353,0.4411764705882353,0.0,0.15,0.15,0.0,0,0,29,39,0.7435897435897436,0.8529411764705882
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.1,0.4090909090909091,0.3484848484848485,0.06060606060606061,0.27,0.23,0.04000000000000001,4,-4,54,78,0.6923076923076923,0.8181818181818182
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.2,0.31297709923664124,0.26717557251908397,0.04580152671755727,0.41,0.35,0.06,6,-6,108,154,0.7012987012987013,0.8244274809160306
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__baseline__no_sensitive_wellbeing__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.3,0.2717948717948718,0.2512820512820513,0.020512820512820495,0.53,0.49,0.040000000000000036,4,-4,176,214,0.822429906542056,0.9025641025641026
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.05,0.5294117647058824,0.4411764705882353,0.08823529411764708,0.18,0.15,0.03,3,-3,21,47,0.44680851063829785,0.6176470588235294
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.1,0.4393939393939394,0.3484848484848485,0.09090909090909088,0.29,0.23,0.05999999999999997,6,-6,41,91,0.45054945054945056,0.6212121212121212
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.2,0.33587786259541985,0.26717557251908397,0.06870229007633588,0.44,0.35,0.09000000000000002,9,-9,84,178,0.47191011235955055,0.6412213740458015
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,school_observable_only,full,uci320__portuguese__fail_g3_lt_10__baseline__school_observable_only__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.3,0.26153846153846155,0.2512820512820513,0.010256410256410275,0.51,0.49,0.020000000000000018,2,-2,140,250,0.56,0.717948717948718
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.05,0.4117647058823529,0.4411764705882353,-0.02941176470588236,0.14,0.15,-0.009999999999999981,-1,1,32,36,0.8888888888888888,0.9411764705882353
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.1,0.36363636363636365,0.3484848484848485,0.015151515151515138,0.24,0.23,0.009999999999999981,1,-1,62,70,0.8857142857142857,0.9393939393939394
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.2,0.2824427480916031,0.26717557251908397,0.01526717557251911,0.37,0.35,0.020000000000000018,2,-2,122,140,0.8714285714285714,0.9312977099236641
uci320,portuguese,fail_g3_lt_10,baseline,logistic,c13_selected,targeted_no_sex,full,uci320__portuguese__fail_g3_lt_10__baseline__targeted_no_sex__logistic,uci320__portuguese__fail_g3_lt_10__baseline__full__logistic,0.3,0.2564102564102564,0.2512820512820513,0.00512820512820511,0.5,0.49,0.010000000000000009,1,-1,182,208,0.875,0.9333333333333333
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__period1__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.05,0.5588235294117647,0.5882352941176471,-0.02941176470588236,0.19,0.2,-0.010000000000000009,-1,1,27,41,0.6585365853658537,0.7941176470588235
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__period1__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.1,0.5606060606060606,0.5909090909090909,-0.030303030303030387,0.37,0.39,-0.020000000000000018,-2,2,53,79,0.6708860759493671,0.803030303030303
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__period1__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.2,0.4961832061068702,0.4732824427480916,0.02290076335877861,0.65,0.62,0.030000000000000027,3,-3,111,151,0.7350993377483444,0.8473282442748091
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_demographic_family,full,uci320__portuguese__fail_g3_lt_10__period1__no_demographic_family__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.3,0.4153846153846154,0.4153846153846154,0.0,0.81,0.81,0.0,0,0,174,216,0.8055555555555556,0.8923076923076924
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.05,0.6176470588235294,0.5882352941176471,0.02941176470588236,0.21,0.2,0.009999999999999981,1,-1,25,43,0.5813953488372093,0.7352941176470589
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.1,0.6060606060606061,0.5909090909090909,0.015151515151515138,0.4,0.39,0.010000000000000009,1,-1,55,77,0.7142857142857143,0.8333333333333334
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.2,0.4732824427480916,0.4732824427480916,0.0,0.62,0.62,0.0,0,0,119,143,0.8321678321678322,0.9083969465648855
uci320,portuguese,fail_g3_lt_10,period1,histgb,c13_selected,no_sensitive_wellbeing,full,uci320__portuguese__fail_g3_lt_10__period1__no_sensitive_wellbeing__histgb,uci320__portuguese__fail_g3_lt_10__period1__full__histgb,0.3,0.4205128205128205,0.4153846153846154,0.00512820512820511,0.82,0.81,0.009999999999999898,1,-1,172,218,0.7889908256880734,0.882051282051282
