dataset,subject,outcome,stage,model,grid,policy,comparator,config_id,full_config_id,budget_fraction,restricted_precision,full_precision,precision_difference,restricted_recall,full_recall,recall_difference,true_alert_difference,false_alert_difference,alert_intersection,alert_union,alert_jaccard_vs_full,retained_full_alert_fraction
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.05,0.9629629629629629,0.9735449735449735,-0.010582010582010581,0.12807881773399016,0.1294862772695285,-0.0014074595355383357,-2,2,148,230,0.6434782608695652,0.783068783068783
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.1,0.9056603773584906,0.9110512129380054,-0.005390835579514808,0.23645320197044334,0.2378606615059817,-0.0014074595355383634,-2,2,318,424,0.75,0.8571428571428571
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.2,0.7803547066848567,0.781718963165075,-0.0013642564802183177,0.40253342716396906,0.4032371569317382,-0.0007037297677691678,-1,1,639,827,0.7726723095525998,0.8717598908594816
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__enrollment__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.3,0.6888686131386861,0.698905109489051,-0.010036496350364965,0.5313159746657283,0.5390570021111893,-0.007741027445461013,-11,11,934,1258,0.7424483306836248,0.8521897810218978
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.05,0.7354497354497355,0.9735449735449735,-0.23809523809523803,0.09781843771991555,0.1294862772695285,-0.03166783954961294,-45,45,56,322,0.17391304347826086,0.2962962962962963
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.1,0.692722371967655,0.9110512129380054,-0.21832884097035044,0.18085855031667838,0.2378606615059817,-0.05700211118930332,-81,81,147,595,0.24705882352941178,0.39622641509433965
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.2,0.6207366984993179,0.781718963165075,-0.16098226466575716,0.32019704433497537,0.4032371569317382,-0.08304011259676286,-118,118,395,1071,0.36881419234360413,0.538881309686221
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__enrollment__no_family_financial__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.3,0.573905109489051,0.698905109489051,-0.125,0.4426460239268121,0.5390570021111893,-0.09641097818437722,-137,137,710,1482,0.47908232118758437,0.6478102189781022
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.05,0.9682539682539683,0.9735449735449735,-0.005291005291005235,0.12878254750175933,0.1294862772695285,-0.0007037297677691678,-1,1,157,221,0.7104072398190046,0.8306878306878307
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.1,0.9191374663072777,0.9110512129380054,0.008086253369272267,0.23997185080928923,0.2378606615059817,0.0021111893033075313,3,-3,337,405,0.8320987654320988,0.9083557951482479
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.2,0.7830832196452933,0.781718963165075,0.0013642564802182067,0.4039408866995074,0.4032371569317382,0.0007037297677691678,1,-1,679,787,0.8627700127064803,0.9263301500682128
uci697,all,dropout_vs_graduate,enrollment,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__enrollment__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__enrollment__full__histgb,0.3,0.6897810218978102,0.698905109489051,-0.009124087591240837,0.5320197044334976,0.5390570021111893,-0.0070372976776917895,-10,10,977,1215,0.8041152263374486,0.8914233576642335
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,full,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.05,0.9682539682539683,1.0,-0.031746031746031744,0.12878254750175933,0.1330049261083744,-0.004222378606615063,-6,6,92,286,0.32167832167832167,0.48677248677248675
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,full,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.1,0.9730458221024259,0.9865229110512129,-0.013477088948787075,0.25404644616467276,0.25756509500351865,-0.0035186488388458947,-5,5,245,497,0.49295774647887325,0.660377358490566
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,full,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.2,0.8703956343792633,0.9058663028649386,-0.03547066848567537,0.4489795918367347,0.4672765657987333,-0.018296973961998586,-26,26,552,914,0.6039387308533917,0.7530695770804912
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,legacy_operational,full,uci697__all__dropout_vs_graduate__semester1__legacy_operational__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.3,0.7764598540145985,0.8120437956204379,-0.03558394160583944,0.5988740323715693,0.6263194933145672,-0.027445460942997824,-39,39,893,1299,0.6874518860662048,0.8147810218978102
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.05,0.9947089947089947,1.0,-0.005291005291005346,0.13230119634060522,0.1330049261083744,-0.0007037297677691678,-1,1,157,221,0.7104072398190046,0.8306878306878307
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.1,0.9865229110512129,0.9865229110512129,0.0,0.25756509500351865,0.25756509500351865,0.0,0,0,326,416,0.7836538461538461,0.8787061994609164
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.2,0.9058663028649386,0.9058663028649386,0.0,0.4672765657987333,0.4672765657987333,0.0,0,0,678,788,0.8604060913705583,0.9249658935879945
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_direct_personal,full,uci697__all__dropout_vs_graduate__semester1__no_direct_personal__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.3,0.8120437956204379,0.8120437956204379,0.0,0.6263194933145672,0.6263194933145672,0.0,0,0,1026,1166,0.8799313893653516,0.9361313868613139
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.05,0.9735449735449735,1.0,-0.02645502645502651,0.1294862772695285,0.1330049261083744,-0.0035186488388458947,-5,5,108,270,0.4,0.5714285714285714
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.1,0.9730458221024259,0.9865229110512129,-0.013477088948787075,0.25404644616467276,0.25756509500351865,-0.0035186488388458947,-5,5,259,483,0.5362318840579711,0.6981132075471698
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.2,0.8799454297407913,0.9058663028649386,-0.02592087312414737,0.4539057002111189,0.4672765657987333,-0.013370865587614356,-19,19,582,884,0.6583710407239819,0.7939972714870396
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,no_family_financial,full,uci697__all__dropout_vs_graduate__semester1__no_family_financial__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.3,0.7883211678832117,0.8120437956204379,-0.02372262773722622,0.6080225193525686,0.6263194933145672,-0.018296973961998586,-26,26,942,1250,0.7536,0.8594890510948905
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.05,1.0,1.0,0.0,0.1330049261083744,0.1330049261083744,0.0,0,0,166,212,0.7830188679245284,0.8783068783068783
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.1,0.9865229110512129,0.9865229110512129,0.0,0.25756509500351865,0.25756509500351865,0.0,0,0,340,402,0.845771144278607,0.9164420485175202
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.2,0.903137789904502,0.9058663028649386,-0.0027285129604366354,0.46586910626319494,0.4672765657987333,-0.0014074595355383357,-2,2,692,774,0.8940568475452196,0.9440654843110505
uci697,all,dropout_vs_graduate,semester1,histgb,c13_selected,targeted_gender_special_needs,full,uci697__all__dropout_vs_graduate__semester1__targeted_gender_special_needs__histgb,uci697__all__dropout_vs_graduate__semester1__full__histgb,0.3,0.8074817518248175,0.8120437956204379,-0.0045620437956204185,0.6228008444757214,0.6263194933145672,-0.0035186488388457837,-5,5,1040,1152,0.9027777777777778,0.948905109489051
